Año,Entidad,Modalidad,Tipo,Subtipo,Total
2002,Guanajuato,Robo comun,Sin violencia,Otros,10803
2002,Guanajuato,Robo comun,Sin violencia,Sin datos,0
2002,Guanajuato,Robo de ganado (abigeato),Abigeato,Abigeato,292
2002,Guanajuato,Robo en instituciones bancarias,Con violencia,A bancos,16
2002,Guanajuato,Robo en instituciones bancarias,Con violencia,A casa de bolsa,0
2002,Guanajuato,Robo en instituciones bancarias,Con violencia,A casa de cambio,0
2002,Guanajuato,Robo en instituciones bancarias,Con violencia,A empresa de traslado de valores,0
2002,Guanajuato,Robo en instituciones bancarias,Con violencia,Otros,0
2002,Guanajuato,Robo en instituciones bancarias,Con violencia,Sin datos,0
2002,Guanajuato,Robo en instituciones bancarias,Sin violencia,A bancos,0
2002,Guanajuato,Robo en instituciones bancarias,Sin violencia,A casa de bolsa,0
2002,Guanajuato,Robo en instituciones bancarias,Sin violencia,A casa de cambio,0
2002,Guanajuato,Robo en instituciones bancarias,Sin violencia,A empresa de traslado de valores,0
2002,Guanajuato,Robo en instituciones bancarias,Sin violencia,Otros,0
2002,Guanajuato,Robo en instituciones bancarias,Sin violencia,Sin datos,0
2002,Guanajuato,Robo en carreteras,Con violencia,A camiones de carga,0
2002,Guanajuato,Robo en carreteras,Con violencia,A autobuses,0
2002,Guanajuato,Robo en carreteras,Con violencia,A vehiculos particulares,0
2002,Guanajuato,Robo en carreteras,Con violencia,Otros,0
2002,Guanajuato,Robo en carreteras,Con violencia,Sin datos,0
2002,Guanajuato,Robo en carreteras,Sin violencia,A camiones de carga,0
2002,Guanajuato,Robo en carreteras,Sin violencia,A autobuses,0
2002,Guanajuato,Robo en carreteras,Sin violencia,A vehiculos particulares,0
2002,Guanajuato,Robo en carreteras,Sin violencia,Otros,0
2002,Guanajuato,Robo en carreteras,Sin violencia,Sin datos,0
2002,Guanajuato,Homicidios,Culposos,Sin datos,0
2002,Guanajuato,Lesiones,Dolosas,Con arma blanca,233
2002,Guanajuato,Lesiones,Dolosas,Con arma de fuego,160
2002,Guanajuato,Lesiones,Dolosas,Otros,9417
2002,Guanajuato,Lesiones,Dolosas,Sin datos,0
2002,Guanajuato,Lesiones,Culposas,Con arma blanca,10
2002,Guanajuato,Lesiones,Culposas,Con arma de fuego,43
2002,Guerrero,Delitos patrimoniales,Abuso de confianza,Abuso de confianza,497
2002,Guerrero,Delitos patrimoniales,Daño en propiedad ajena,Daño en propiedad ajena,2800
2002,Guerrero,Delitos patrimoniales,Extorsion,Extorsion,75
2002,Guerrero,Delitos patrimoniales,Fraude,Fraude,1056
2002,Guerrero,Delitos patrimoniales,Despojo,Con violencia,0
2002,Guerrero,Delitos patrimoniales,Despojo,Sin violencia,541
2002,Guerrero,Delitos patrimoniales,Despojo,Sin datos,0
2002,Guerrero,Delitos sexuales (violacion),Violacion,Violacion,422
2002,Guerrero,Homicidios,Dolosos,Con arma de fuego,73
2002,Guerrero,Homicidios,Dolosos,Con arma blanca,423
2002,Guerrero,Homicidios,Dolosos,Otros,232
2002,Guerrero,Homicidios,Dolosos,Sin datos,307
2002,Guerrero,Homicidios,Culposos,Con arma de fuego,0
2002,Guerrero,Homicidios,Culposos,Con arma blanca,0
2002,Guerrero,Homicidios,Culposos,Otros,408
2002,Guerrero,Lesiones,Culposas,Otros,1028
2002,Guerrero,Lesiones,Culposas,Sin datos,0
2002,Guerrero,Otros delitos,Amenazas,Amenazas,1900
2002,Guerrero,Otros delitos,Estupro,Estupro,138
2002,Guerrero,Otros delitos,Otros sexuales,Otros sexuales,335
2002,Guerrero,Otros delitos,Resto de los delitos (otros),Resto de los delitos (otros),7754
2002,Guerrero,Priv. de la libertad (secuestro),Secuestro,Secuestro,28
2002,Guerrero,Robo comun,Con violencia,A casa habitacion,424
2002,Guerrero,Robo comun,Con violencia,A negocio,366
2002,Guerrero,Robo comun,Con violencia,De vehiculos,242
2002,Guerrero,Robo comun,Con violencia,A transportistas,357
2002,Guerrero,Robo comun,Con violencia,A transeuntes,3428
2002,Guerrero,Robo comun,Con violencia,Otros,0
2002,Guerrero,Robo comun,Con violencia,Sin datos,0
2002,Guerrero,Robo comun,Sin violencia,A casa habitacion,1021
2002,Guerrero,Robo comun,Sin violencia,A negocio,263
2002,Guerrero,Robo comun,Sin violencia,De vehiculos,1557
2002,Guerrero,Robo comun,Sin violencia,A transportistas,0
2002,Guerrero,Robo comun,Sin violencia,A transeuntes,0
2002,Guerrero,Robo comun,Sin violencia,Otros,267
2002,Guerrero,Robo comun,Sin violencia,Sin datos,0
2002,Guerrero,Robo de ganado (abigeato),Abigeato,Abigeato,100
2002,Guerrero,Robo en instituciones bancarias,Con violencia,A bancos,0
2002,Guerrero,Robo en instituciones bancarias,Con violencia,A casa de bolsa,0
2002,Guerrero,Robo en instituciones bancarias,Con violencia,A casa de cambio,0
2002,Guerrero,Robo en instituciones bancarias,Con violencia,A empresa de traslado de valores,0
2002,Guerrero,Robo en instituciones bancarias,Con violencia,Otros,0
2002,Guerrero,Robo en instituciones bancarias,Con violencia,Sin datos,0
2002,Guerrero,Robo en instituciones bancarias,Sin violencia,A bancos,3
2002,Guerrero,Robo en instituciones bancarias,Sin violencia,A casa de bolsa,0
2002,Guerrero,Robo en instituciones bancarias,Sin violencia,A casa de cambio,0
2002,Guerrero,Robo en instituciones bancarias,Sin violencia,A empresa de traslado de valores,0
2002,Guerrero,Robo en instituciones bancarias,Sin violencia,Otros,0
2002,Guerrero,Robo en instituciones bancarias,Sin violencia,Sin datos,0
2002,Guerrero,Robo en carreteras,Con violencia,A camiones de carga,0
2002,Guerrero,Robo en carreteras,Con violencia,A autobuses,19
2002,Guerrero,Robo en carreteras,Con violencia,A vehiculos particulares,0
2002,Guerrero,Robo en carreteras,Con violencia,Otros,0
2002,Guerrero,Robo en carreteras,Con violencia,Sin datos,0
2002,Guerrero,Robo en carreteras,Sin violencia,A camiones de carga,0
2002,Guerrero,Robo en carreteras,Sin violencia,A autobuses,0
2002,Guerrero,Robo en carreteras,Sin violencia,A vehiculos particulares,0
2002,Guerrero,Robo en carreteras,Sin violencia,Otros,0
2002,Guerrero,Robo en carreteras,Sin violencia,Sin datos,0
2002,Guerrero,Homicidios,Culposos,Sin datos,0
2002,Guerrero,Lesiones,Dolosas,Con arma blanca,246
2002,Guerrero,Lesiones,Dolosas,Con arma de fuego,183
2002,Guerrero,Lesiones,Dolosas,Otros,1624
2002,Guerrero,Lesiones,Dolosas,Sin datos,1674
2002,Guerrero,Lesiones,Culposas,Con arma blanca,0
2002,Guerrero,Lesiones,Culposas,Con arma de fuego,0
2002,Hidalgo,Delitos patrimoniales,Abuso de confianza,Abuso de confianza,407
2002,Hidalgo,Delitos patrimoniales,Daño en propiedad ajena,Daño en propiedad ajena,2257
2002,Hidalgo,Delitos patrimoniales,Extorsion,Extorsion,21
2002,Hidalgo,Delitos patrimoniales,Fraude,Fraude,833
2002,Hidalgo,Delitos patrimoniales,Despojo,Con violencia,0
2002,Hidalgo,Delitos patrimoniales,Despojo,Sin violencia,0
2002,Hidalgo,Delitos patrimoniales,Despojo,Sin datos,804
