Año,Entidad,Ley,Concepto,Tipo,Total
2016,Veracruz de Ignacio de la Llave,Otras leyes y codigos,Otras leyes y codigos,Ley federal de armas de fuego y explosivos (l.f.a.f.e.),261.0
2016,Veracruz de Ignacio de la Llave,Otras leyes y codigos,Otras leyes y codigos,Ley de migracion,50.0
2016,Veracruz de Ignacio de la Llave,Otras leyes y codigos,Ley general de salud (l.g.s.),Contra la salud en su modalidad de narcomenudeo,17.0
2016,Veracruz de Ignacio de la Llave,Otras leyes y codigos,Ley general de salud (l.g.s.),Otros delitos previstos en la l.g.s.,17.0
2016,Veracruz de Ignacio de la Llave,Otras leyes y codigos,Ley federal contra la delincuencia organizada (l.f.c.d.o.),Contra la salud,1.0
2016,Veracruz de Ignacio de la Llave,Otras leyes y codigos,Ley federal contra la delincuencia organizada (l.f.c.d.o.),Otros delitos previstos en la l.f.c.d.o.,34.0
2016,Veracruz de Ignacio de la Llave,Otras leyes y codigos,Otras leyes y codigos,"Leyes de instituciones de credito, inversion, fianzas y seguros",9.0
2016,Veracruz de Ignacio de la Llave,Otras leyes y codigos,Otras leyes y codigos,Otras leyes especiales,380.0
2016,Yucatán,Otras leyes y codigos,Otras leyes y codigos,Codigo fiscal de la federacion (c.f.f.),44.0
2016,Yucatán,Otras leyes y codigos,Otras leyes y codigos,Ley de la propiedad industrial (l.p.i.),27.0
2016,Yucatán,Otras leyes y codigos,Otras leyes y codigos,Ley de vias generales de comunicacion (l.v.g.c.),24.0
2016,Yucatán,Otras leyes y codigos,Otras leyes y codigos,Ley federal del derecho de autor (l.f.d.a.),0.0
2016,Yucatán,Otras leyes y codigos,Otras leyes y codigos,Ley federal de armas de fuego y explosivos (l.f.a.f.e.),31.0
2016,Yucatán,Otras leyes y codigos,Otras leyes y codigos,Ley de migracion,9.0
2016,Yucatán,Otras leyes y codigos,Ley general de salud (l.g.s.),Contra la salud en su modalidad de narcomenudeo,4.0
2016,Yucatán,Otras leyes y codigos,Ley general de salud (l.g.s.),Otros delitos previstos en la l.g.s.,1.0
2016,Yucatán,Otras leyes y codigos,Ley federal contra la delincuencia organizada (l.f.c.d.o.),Contra la salud,0.0
2016,Yucatán,Otras leyes y codigos,Ley federal contra la delincuencia organizada (l.f.c.d.o.),Otros delitos previstos en la l.f.c.d.o.,0.0
2016,Yucatán,Otras leyes y codigos,Otras leyes y codigos,"Leyes de instituciones de credito, inversion, fianzas y seguros",2.0
2016,Yucatán,Otras leyes y codigos,Otras leyes y codigos,Otras leyes especiales,165.0
2016,Zacatecas,Otras leyes y codigos,Otras leyes y codigos,Codigo fiscal de la federacion (c.f.f.),34.0
2016,Zacatecas,Otras leyes y codigos,Otras leyes y codigos,Ley de la propiedad industrial (l.p.i.),2.0
2016,Zacatecas,Otras leyes y codigos,Otras leyes y codigos,Ley de vias generales de comunicacion (l.v.g.c.),35.0
2016,Zacatecas,Otras leyes y codigos,Otras leyes y codigos,Ley federal del derecho de autor (l.f.d.a.),1.0
2016,Zacatecas,Otras leyes y codigos,Otras leyes y codigos,Ley federal de armas de fuego y explosivos (l.f.a.f.e.),159.0
2016,Zacatecas,Otras leyes y codigos,Otras leyes y codigos,Ley de migracion,7.0
2016,Zacatecas,Otras leyes y codigos,Ley general de salud (l.g.s.),Contra la salud en su modalidad de narcomenudeo,5.0
2016,Zacatecas,Otras leyes y codigos,Ley general de salud (l.g.s.),Otros delitos previstos en la l.g.s.,1.0
2016,Zacatecas,Otras leyes y codigos,Ley federal contra la delincuencia organizada (l.f.c.d.o.),Contra la salud,0.0
2016,Zacatecas,Otras leyes y codigos,Ley federal contra la delincuencia organizada (l.f.c.d.o.),Otros delitos previstos en la l.f.c.d.o.,0.0
2016,Zacatecas,Otras leyes y codigos,Otras leyes y codigos,"Leyes de instituciones de credito, inversion, fianzas y seguros",4.0
2016,Zacatecas,Otras leyes y codigos,Otras leyes y codigos,Otras leyes especiales,55.0
2016,Extranjero,Otras leyes y codigos,Otras leyes y codigos,Codigo fiscal de la federacion (c.f.f.),0.0
2016,Extranjero,Otras leyes y codigos,Otras leyes y codigos,Ley de la propiedad industrial (l.p.i.),0.0
2016,Extranjero,Otras leyes y codigos,Otras leyes y codigos,Ley de vias generales de comunicacion (l.v.g.c.),0.0
2016,Extranjero,Otras leyes y codigos,Otras leyes y codigos,Ley federal del derecho de autor (l.f.d.a.),0.0
2016,Extranjero,Otras leyes y codigos,Otras leyes y codigos,Ley federal de armas de fuego y explosivos (l.f.a.f.e.),2.0
2016,Extranjero,Otras leyes y codigos,Otras leyes y codigos,Ley de migracion,1.0
2016,Extranjero,Otras leyes y codigos,Ley general de salud (l.g.s.),Contra la salud en su modalidad de narcomenudeo,1.0
2016,Extranjero,Otras leyes y codigos,Ley general de salud (l.g.s.),Otros delitos previstos en la l.g.s.,0.0
2016,Extranjero,Otras leyes y codigos,Ley federal contra la delincuencia organizada (l.f.c.d.o.),Contra la salud,1.0
2016,Extranjero,Otras leyes y codigos,Ley federal contra la delincuencia organizada (l.f.c.d.o.),Otros delitos previstos en la l.f.c.d.o.,5.0
2016,Extranjero,Otras leyes y codigos,Otras leyes y codigos,"Leyes de instituciones de credito, inversion, fianzas y seguros",2.0
2016,Extranjero,Otras leyes y codigos,Otras leyes y codigos,Otras leyes especiales,18.0
2017,Aguascalientes,Codigo penal federal,Contra la salud,Produccion,1.0
2017,Aguascalientes,Codigo penal federal,Contra la salud,Transporte,26.0
2017,Aguascalientes,Codigo penal federal,Contra la salud,Trafico,1.0
2017,Aguascalientes,Codigo penal federal,Contra la salud,Comercio,10.0
2017,Aguascalientes,Codigo penal federal,Contra la salud,Suministro,1.0
2017,Aguascalientes,Codigo penal federal,Contra la salud,Posesion,71.0
2017,Aguascalientes,Codigo penal federal,Contra la salud,Otros,0.0
2017,Aguascalientes,Codigo penal federal,Otros delitos,Cometidos por servidores publicos,15.0
2017,Aguascalientes,Codigo penal federal,Otros delitos,Contra el ambiente y la gestion ambiental,9.0
2017,Aguascalientes,Codigo penal federal,Otros delitos,Contra la integridad corporal,4.0
2017,Aguascalientes,Codigo penal federal,Otros delitos,Electorales,5.0
2017,Aguascalientes,Codigo penal federal,Otros delitos,En materia de derechos de autor,16.0
2017,Aguascalientes,Codigo penal federal,Otros delitos,"Falsedad, titulo decimo tercero",33.0
2017,Aguascalientes,Codigo penal federal,Otros delitos,Patrimoniales,166.0
2017,Aguascalientes,Codigo penal federal,Otros delitos,Vias de comunicacion y correspondencia,0.0
2017,Aguascalientes,Codigo penal federal,Otros delitos,Otros delitos del c.p.f.,26.0
2017,Baja California,Codigo penal federal,Contra la salud,Produccion,5.0
2017,Baja California,Codigo penal federal,Contra la salud,Transporte,140.0
2017,Baja California,Codigo penal federal,Contra la salud,Trafico,25.0
2017,Baja California,Codigo penal federal,Contra la salud,Comercio,339.0
2017,Baja California,Codigo penal federal,Contra la salud,Suministro,1.0
2017,Baja California,Codigo penal federal,Contra la salud,Posesion,46.0
2017,Baja California,Codigo penal federal,Contra la salud,Otros,27.0
2017,Baja California,Codigo penal federal,Otros delitos,Cometidos por servidores publicos,111.0
2017,Baja California,Codigo penal federal,Otros delitos,Contra el ambiente y la gestion ambiental,49.0
2017,Baja California,Codigo penal federal,Otros delitos,Contra la integridad corporal,2.0
2017,Baja California,Codigo penal federal,Otros delitos,Electorales,17.0
2017,Baja California,Codigo penal federal,Otros delitos,En materia de derechos de autor,44.0
2017,Baja California,Codigo penal federal,Otros delitos,"Falsedad, titulo decimo tercero",101.0
2017,Baja California,Codigo penal federal,Otros delitos,Patrimoniales,1358.0
2017,Baja California,Codigo penal federal,Otros delitos,Vias de comunicacion y correspondencia,7.0
2017,Baja California,Codigo penal federal,Otros delitos,Otros delitos del c.p.f.,118.0
2017,Baja California Sur,Codigo penal federal,Contra la salud,Produccion,2.0
2017,Baja California Sur,Codigo penal federal,Contra la salud,Transporte,24.0
2017,Baja California Sur,Codigo penal federal,Contra la salud,Trafico,1.0
2017,Baja California Sur,Codigo penal federal,Contra la salud,Comercio,3.0
2017,Baja California Sur,Codigo penal federal,Contra la salud,Suministro,0.0
2017,Baja California Sur,Codigo penal federal,Contra la salud,Posesion,40.0
2017,Baja California Sur,Codigo penal federal,Contra la salud,Otros,4.0
2017,Baja California Sur,Codigo penal federal,Otros delitos,Cometidos por servidores publicos,43.0
2017,Baja California Sur,Codigo penal federal,Otros delitos,Contra el ambiente y la gestion ambiental,47.0
2017,Baja California Sur,Codigo penal federal,Otros delitos,Contra la integridad corporal,10.0
2017,Baja California Sur,Codigo penal federal,Otros delitos,Electorales,6.0
2017,Baja California Sur,Codigo penal federal,Otros delitos,En materia de derechos de autor,4.0
2017,Baja California Sur,Codigo penal federal,Otros delitos,"Falsedad, titulo decimo tercero",17.0
2017,Baja California Sur,Codigo penal federal,Otros delitos,Patrimoniales,180.0
2017,Baja California Sur,Codigo penal federal,Otros delitos,Vias de comunicacion y correspondencia,0.0
2017,Baja California Sur,Codigo penal federal,Otros delitos,Otros delitos del c.p.f.,40.0
2017,Campeche,Codigo penal federal,Contra la salud,Produccion,0.0
2017,Campeche,Codigo penal federal,Contra la salud,Transporte,6.0
2017,Campeche,Codigo penal federal,Contra la salud,Trafico,0.0
2017,Campeche,Codigo penal federal,Contra la salud,Comercio,2.0
2017,Campeche,Codigo penal federal,Contra la salud,Suministro,0.0
2017,Campeche,Codigo penal federal,Contra la salud,Posesion,5.0
2017,Campeche,Codigo penal federal,Contra la salud,Otros,2.0
2017,Campeche,Codigo penal federal,Otros delitos,Cometidos por servidores publicos,19.0
2017,Campeche,Codigo penal federal,Otros delitos,Contra el ambiente y la gestion ambiental,64.0
2017,Campeche,Codigo penal federal,Otros delitos,Contra la integridad corporal,0.0
2017,Campeche,Codigo penal federal,Otros delitos,Electorales,4.0
2017,Campeche,Codigo penal federal,Otros delitos,En materia de derechos de autor,11.0
2017,Campeche,Codigo penal federal,Otros delitos,"Falsedad, titulo decimo tercero",14.0
2017,Campeche,Codigo penal federal,Otros delitos,Patrimoniales,161.0
2017,Campeche,Codigo penal federal,Otros delitos,Vias de comunicacion y correspondencia,2.0
2017,Campeche,Codigo penal federal,Otros delitos,Otros delitos del c.p.f.,46.0
2017,Coahuila de Zaragoza,Codigo penal federal,Contra la salud,Produccion,4.0
2017,Coahuila de Zaragoza,Codigo penal federal,Contra la salud,Transporte,48.0
2017,Coahuila de Zaragoza,Codigo penal federal,Contra la salud,Trafico,2.0
2017,Coahuila de Zaragoza,Codigo penal federal,Contra la salud,Comercio,5.0
2017,Coahuila de Zaragoza,Codigo penal federal,Contra la salud,Suministro,0.0
2017,Coahuila de Zaragoza,Codigo penal federal,Contra la salud,Posesion,57.0
2017,Coahuila de Zaragoza,Codigo penal federal,Contra la salud,Otros,51.0
2017,Coahuila de Zaragoza,Codigo penal federal,Otros delitos,Cometidos por servidores publicos,61.0
2017,Coahuila de Zaragoza,Codigo penal federal,Otros delitos,Contra el ambiente y la gestion ambiental,9.0
2017,Coahuila de Zaragoza,Codigo penal federal,Otros delitos,Contra la integridad corporal,9.0
2017,Coahuila de Zaragoza,Codigo penal federal,Otros delitos,Electorales,98.0
2017,Coahuila de Zaragoza,Codigo penal federal,Otros delitos,En materia de derechos de autor,2.0
2017,Coahuila de Zaragoza,Codigo penal federal,Otros delitos,"Falsedad, titulo decimo tercero",34.0
2017,Coahuila de Zaragoza,Codigo penal federal,Otros delitos,Patrimoniales,558.0
2017,Coahuila de Zaragoza,Codigo penal federal,Otros delitos,Vias de comunicacion y correspondencia,1.0
2017,Coahuila de Zaragoza,Codigo penal federal,Otros delitos,Otros delitos del c.p.f.,169.0
2017,Colima,Codigo penal federal,Contra la salud,Produccion,3.0
2017,Colima,Codigo penal federal,Contra la salud,Transporte,3.0
2017,Colima,Codigo penal federal,Contra la salud,Trafico,0.0
2017,Colima,Codigo penal federal,Contra la salud,Comercio,1.0
2017,Colima,Codigo penal federal,Contra la salud,Suministro,0.0
2017,Colima,Codigo penal federal,Contra la salud,Posesion,21.0
2017,Colima,Codigo penal federal,Contra la salud,Otros,13.0
2017,Colima,Codigo penal federal,Otros delitos,Cometidos por servidores publicos,48.0
2017,Colima,Codigo penal federal,Otros delitos,Contra el ambiente y la gestion ambiental,21.0
2017,Colima,Codigo penal federal,Otros delitos,Contra la integridad corporal,1.0
2017,Colima,Codigo penal federal,Otros delitos,Electorales,1.0
2017,Colima,Codigo penal federal,Otros delitos,En materia de derechos de autor,24.0
2017,Colima,Codigo penal federal,Otros delitos,"Falsedad, titulo decimo tercero",27.0
2017,Colima,Codigo penal federal,Otros delitos,Patrimoniales,304.0
2017,Colima,Codigo penal federal,Otros delitos,Vias de comunicacion y correspondencia,7.0
2017,Colima,Codigo penal federal,Otros delitos,Otros delitos del c.p.f.,42.0
2017,Chiapas,Codigo penal federal,Contra la salud,Produccion,27.0
2017,Chiapas,Codigo penal federal,Contra la salud,Transporte,74.0
2017,Chiapas,Codigo penal federal,Contra la salud,Trafico,10.0
2017,Chiapas,Codigo penal federal,Contra la salud,Comercio,18.0
2017,Chiapas,Codigo penal federal,Contra la salud,Suministro,0.0
2017,Chiapas,Codigo penal federal,Contra la salud,Posesion,7.0
2017,Chiapas,Codigo penal federal,Contra la salud,Otros,14.0
2017,Chiapas,Codigo penal federal,Otros delitos,Cometidos por servidores publicos,197.0
2017,Chiapas,Codigo penal federal,Otros delitos,Contra el ambiente y la gestion ambiental,81.0
2017,Chiapas,Codigo penal federal,Otros delitos,Contra la integridad corporal,0.0
2017,Chiapas,Codigo penal federal,Otros delitos,Electorales,42.0
2017,Chiapas,Codigo penal federal,Otros delitos,En materia de derechos de autor,75.0
2017,Chiapas,Codigo penal federal,Otros delitos,"Falsedad, titulo decimo tercero",95.0
2017,Chiapas,Codigo penal federal,Otros delitos,Patrimoniales,621.0
2017,Chiapas,Codigo penal federal,Otros delitos,Vias de comunicacion y correspondencia,6.0
2017,Chiapas,Codigo penal federal,Otros delitos,Otros delitos del c.p.f.,275.0
2017,Chihuahua,Codigo penal federal,Contra la salud,Produccion,47.0
2017,Chihuahua,Codigo penal federal,Contra la salud,Transporte,39.0
2017,Chihuahua,Codigo penal federal,Contra la salud,Trafico,3.0
2017,Chihuahua,Codigo penal federal,Contra la salud,Comercio,40.0
2017,Chihuahua,Codigo penal federal,Contra la salud,Suministro,1.0
2017,Chihuahua,Codigo penal federal,Contra la salud,Posesion,289.0
2017,Chihuahua,Codigo penal federal,Contra la salud,Otros,30.0
2017,Chihuahua,Codigo penal federal,Otros delitos,Cometidos por servidores publicos,60.0
2017,Chihuahua,Codigo penal federal,Otros delitos,Contra el ambiente y la gestion ambiental,34.0
2017,Chihuahua,Codigo penal federal,Otros delitos,Contra la integridad corporal,10.0
2017,Chihuahua,Codigo penal federal,Otros delitos,Electorales,59.0
2017,Chihuahua,Codigo penal federal,Otros delitos,En materia de derechos de autor,17.0
2017,Chihuahua,Codigo penal federal,Otros delitos,"Falsedad, titulo decimo tercero",69.0
2017,Chihuahua,Codigo penal federal,Otros delitos,Patrimoniales,528.0
2017,Chihuahua,Codigo penal federal,Otros delitos,Vias de comunicacion y correspondencia,8.0
2017,Chihuahua,Codigo penal federal,Otros delitos,Otros delitos del c.p.f.,259.0
2017,Ciudad de México,Codigo penal federal,Contra la salud,Produccion,22.0
2017,Ciudad de México,Codigo penal federal,Contra la salud,Transporte,139.0
2017,Ciudad de México,Codigo penal federal,Contra la salud,Trafico,39.0
2017,Ciudad de México,Codigo penal federal,Contra la salud,Comercio,61.0
2017,Ciudad de México,Codigo penal federal,Contra la salud,Suministro,0.0
2017,Ciudad de México,Codigo penal federal,Contra la salud,Posesion,95.0
2017,Ciudad de México,Codigo penal federal,Contra la salud,Otros,41.0
2017,Ciudad de México,Codigo penal federal,Otros delitos,Cometidos por servidores publicos,717.0
2017,Ciudad de México,Codigo penal federal,Otros delitos,Contra el ambiente y la gestion ambiental,49.0
2017,Ciudad de México,Codigo penal federal,Otros delitos,Contra la integridad corporal,40.0
2017,Ciudad de México,Codigo penal federal,Otros delitos,Electorales,223.0
2017,Ciudad de México,Codigo penal federal,Otros delitos,En materia de derechos de autor,77.0
2017,Ciudad de México,Codigo penal federal,Otros delitos,"Falsedad, titulo decimo tercero",1140.0
2017,Ciudad de México,Codigo penal federal,Otros delitos,Patrimoniales,4633.0
2017,Ciudad de México,Codigo penal federal,Otros delitos,Vias de comunicacion y correspondencia,7.0
2017,Ciudad de México,Codigo penal federal,Otros delitos,Otros delitos del c.p.f.,1491.0
2017,Durango,Codigo penal federal,Contra la salud,Produccion,30.0
2017,Durango,Codigo penal federal,Contra la salud,Transporte,8.0
2017,Durango,Codigo penal federal,Contra la salud,Trafico,1.0
2017,Durango,Codigo penal federal,Contra la salud,Comercio,10.0
2017,Durango,Codigo penal federal,Contra la salud,Suministro,0.0
2017,Durango,Codigo penal federal,Contra la salud,Posesion,43.0
2017,Durango,Codigo penal federal,Contra la salud,Otros,63.0
2017,Durango,Codigo penal federal,Otros delitos,Cometidos por servidores publicos,52.0
2017,Durango,Codigo penal federal,Otros delitos,Contra el ambiente y la gestion ambiental,33.0
2017,Durango,Codigo penal federal,Otros delitos,Contra la integridad corporal,20.0
2017,Durango,Codigo penal federal,Otros delitos,Electorales,7.0
2017,Durango,Codigo penal federal,Otros delitos,En materia de derechos de autor,7.0
2017,Durango,Codigo penal federal,Otros delitos,"Falsedad, titulo decimo tercero",58.0
2017,Durango,Codigo penal federal,Otros delitos,Patrimoniales,485.0
2017,Durango,Codigo penal federal,Otros delitos,Vias de comunicacion y correspondencia,7.0
2017,Durango,Codigo penal federal,Otros delitos,Otros delitos del c.p.f.,138.0
2017,Guanajuato,Codigo penal federal,Contra la salud,Produccion,10.0
2017,Guanajuato,Codigo penal federal,Contra la salud,Transporte,5.0
2017,Guanajuato,Codigo penal federal,Contra la salud,Trafico,1.0
2017,Guanajuato,Codigo penal federal,Contra la salud,Comercio,7.0
2017,Guanajuato,Codigo penal federal,Contra la salud,Suministro,2.0
2017,Guanajuato,Codigo penal federal,Contra la salud,Posesion,158.0
2017,Guanajuato,Codigo penal federal,Contra la salud,Otros,7.0
2017,Guanajuato,Codigo penal federal,Otros delitos,Cometidos por servidores publicos,33.0
2017,Guanajuato,Codigo penal federal,Otros delitos,Contra el ambiente y la gestion ambiental,24.0
